bID,name,address,cord,numOfReview,rating,zipcode,cuisine
hGo9KArKThuOKxNbwmNpoA,Ruby's Cafe,"219 Mulberry St, New York, NY 10012","40.7223288, -73.996326",1267,4.0,10012,mexican
NcHnZbq06y9llCt6ayf_Jw,Sweet Chick,"46-42 Vernon Blvd, Long Island City, NY 11101","40.74578, -73.95339",342,4.0,11101,mexican
q__dTB3y_aMwoqhDsg8ImQ,The Great Burrito,"10 Hilliard Ave, Edgewater, NJ 07020","40.82605, -73.974592",225,4.0,07020,mexican
6rM-N1SBbKPC7DWZNg5awQ,Los Portales,"2508 Broadway, Astoria, NY 11105","40.7631768211379, -73.9282260153443",290,4.0,11105,mexican
tW8a8-MX_lVoshmKRLUuHQ,Caracas Arepa Bar,"291 Grand St, Brooklyn, NY 11211","40.713214, -73.957397",829,4.0,11211,mexican
6mdT2r5kIOrx-DUlR5bmOg,Cantina Cumbancha,"232 N12th St, Brooklyn, NY 11211","40.71935, -73.95293",59,4.0,11211,mexican
-nDguLGH07wnUx2kFGCFTQ,Taco Azul,"10-08 Clintonville St, Whitestone, NY 11357","40.792625, -73.813127",175,4.0,11357,mexican
z5hRX3iJ5Ty_S38iG_WY3Q,Tanner Smiths,"204 W 55th St, New York, NY 10019","40.76442, -73.98169",1779,4.5,10019,mexican
jTcXu-2gChX2uaFV4M7_eA,Agave Cocina Mexicana,"32 Locust Ave, Wallington, NJ 07057","40.8507402, -74.1131509866",156,4.0,07057,mexican
8-boHR8m_gWYHF4XXasYbA,Tacos Mi Mexico,"1801 2nd Ave, New York, NY 10128","40.782706, -73.948542",14,4.5,10128,mexican
xKIv_b2L2pUHmsoJ-xOepg,Gran Morsi,"22 Warren St, New York, NY 10007","40.7142052394856, -74.0077535494539",386,4.5,10007,mexican
8fr5FYU1ip0phERt1mrekg,Bohemian Restaurant,"57 Great Jones St, New York, NY 10012","40.72639, -73.99236",777,4.5,10012,mexican
7nuI4icg8t2NOgXJWyTWcQ,Kandela,"150-03 Cross Bay Blvd, Jamaica, NY 11417","40.6699548505369, -73.8424612544036",152,3.5,11417,mexican
kJCjKpwcOFA1fal0fuNVRg,Tacoria,"24-26 Erie st, Jersey City, NJ 07302","40.721858, -74.044181",196,4.5,07302,mexican
rYw5rQbWRX9buZHZbxqWdA,Congee Village,"100 Allen St, New York, NY 10002","40.7187, -73.99031",1607,3.5,10002,mexican
r0Krxbk7O1KRjgvOYMHMug,EL Gallo Taqueria,"369 Broome St, New York, NY 10013","40.719886, -73.995982",19,4.5,10013,mexican
NwrqmFGO-utVOG-eeDDuXg,Penelope,"159 Lexington Ave, New York, NY 10016","40.74371, -73.98152",2171,3.5,10016,mexican
h_txIS455l7FR-UXN-LfpA,Mexican cantina,"1736 Victory Blvd, Staten Island, NY 10314","40.61302, -74.12178",32,4.0,10314,mexican
6tAEX0-DoDu3VNv4J85qog,Tamales Lupita,"154 E 112th St, New York, NY 10029","40.79581, -73.94317",14,4.0,10029,mexican
k5BZq7XdRFr4xMbZMMGxxg,Dos Toros,"1 State St, New York, NY 10004","40.70253, -74.01333",20,4.0,10004,mexican
FrYsIO_pXB6csWkvy-nfbQ,Made In Mexico Harlem,"2161 2nd Ave, New York, NY 10029","40.7940072130959, -73.9402346313",117,3.5,10029,mexican
4jucppz-BA0MiY06DjuBYQ,Frijolito's,"3446 Broadway, New York, NY 10031","40.8234652876854, -73.9524172246456",153,4.5,10031,mexican
AStYD2Uo6NR1gzZ0xXrn9g,El Sabroso,"265 W 37th St, New York, NY 10018","40.7540843452975, -73.9914900079345",142,4.0,10018,mexican
xeIhR9gx0OsTdoQ0mmEUsA,Badshah,"788 9th Ave, New York, NY 10019","40.76483, -73.98756",297,4.0,10019,mexican
WJIU2Cu6i6-9n-ZUE5rEQA,Sabor A Mexico Taqueria,"160 1st Ave, New York, NY 10009","40.7284353669, -73.9844540083",97,3.5,10009,mexican
37UBDZl-wH6UBRVjAif_pw,Blue Tijuana,"15-24 College Point Blvd, College Point, NY 11356","40.783534, -73.846121",89,4.0,11356,mexican
xZ96vaoL-cQjfotmUKtjJQ,Barn Joo 35,"34 W 35th St, New York, NY 10001","40.74964, -73.98582",2028,4.5,10001,mexican
EHINHIbLklEUShuANKjGgw,Tomiño Taberna Gallega,"192 Grand St, New York, NY 10013","40.7192978908919, -73.9969160361937",269,4.5,10013,mexican
EPr3PIfano_q04qz-lO-GQ,Don Andrés,"238 Central Ave, Brooklyn, NY 11221","40.6974158940626, -73.9240515271922",12,5.0,11221,mexican
ZRyWU34AfikUVwCzmWL59w,Juquila Restaurant & Bar,"40-12 83rd St, Elmhurst, NY 11373","40.747314611357524, -73.88308817260335",13,4.5,11373,mexican
jKDXlyPG-2rmcp9Ej6jPLA,Living Thai,"931 Amsterdam Ave, New York, NY 10025","40.80004, -73.96559",111,4.0,10025,mexican
FnRDmXgQ291zkRb63Rjb9w,Mi Pueblito,"412 Kearny Ave, Kearny, NJ 07032","40.7652839160058, -74.1477151492868",223,4.0,07032,mexican
SRLrnScmDyJpS28wvWeJNQ,El Cocotero,"228 W 18th St, New York, NY 10011","40.74149, -73.99937",534,3.5,10011,mexican
iw5iI-jFXnDZaeiGt4Weaw,Twisted Mexican Grill,"18-33 Astoria Blvd, Astoria, NY 11102","40.772422, -73.9264379",64,4.0,11102,mexican
JAL8di-znskAHDTrLIdhfg,For All Things Good,"343 Franklin Ave, Brooklyn, NY 11238","40.687630013555, -73.9568200707436",10,4.5,11238,mexican
KyOtOluTH8c8SICpf85thg,Mesa Azteca,"91 Wyckoff Ave, Brooklyn, NY 11237","40.70506, -73.92022",262,4.0,11237,mexican
w4cFJhUpjGXqqWBd3BbY4w,Freemans,"Freeman Alley, New York, NY 10002","40.721988, -73.992466",2072,4.0,10002,mexican
jeWIYbgBho9vBDhc5S1xvg,Chano's Cantina,"35-55 31st St, Astoria, NY 11106","40.756621, -73.929336",187,4.0,11106,mexican
J7hRmPAGnOcd2OJsN_eV9g,El Mariachi Restaurant,"6712 Roosevelt Ave, Woodside, NY 11377","40.7460442, -73.8978364",54,4.0,11377,mexican
h8XLhVVPoYPYodZqQOjRMw,Robert,"2 Columbus Cir, New York, NY 10019","40.767394, -73.982036",918,4.0,10019,mexican
tmbW6_dJs5-UXhvROO093Q,Casa d'Paco,"73 Warwick St, Newark, NJ 07105","40.72529, -74.16309",719,4.5,07105,mexican
Uut2fBy53XdIgx1rLWdQeg,Empanada Mama L.E.S,"95 Allen St, New York, NY 10002","40.71873, -73.9909",757,4.0,10002,mexican
uVfOB37NyYEGRs5FITM-nQ,Leyenda,"221 Smith St, Brooklyn, NY 11201","40.68431, -73.99197",235,4.0,11201,mexican
uyOu6ofKz2_TmwXCwaDCGg,Mexicocina Agaveria,"708 Washington Ave, Brooklyn, Brooklyn, NY 11238","40.6768850683622, -73.9636141061783",46,4.5,11238,mexican
Xak3sB5LkJgjgYYf6_hQLA,Casa Taqueria,"40 Gold St, New York, NY 10038","40.70875, -74.00583",67,4.0,10038,mexican
pBNMZp_tKCAfRNx7-ybcHQ,Calle Dao - Chelsea,"461 W 23rd St, New York, NY 10011","40.74769301, -74.00350737",671,4.5,10011,mexican
F89nDDlYZ7wbRe8EpLCqBw,Avra Estiatorio,"141 E 48th St, New York, NY 10017","40.75513, -73.97245",878,4.0,10017,mexican
LU_DkQCMoM6sXNeOjuS1cA,Al Horno Lean Mexican Kitchen,"9112 3rd Ave, Brooklyn, NY 11209","40.61973, -74.03276",37,4.5,11209,mexican
1mynqR4fWUovyt9q1_zI9g,ERT - El Rico Tinto Restaurant,"73-18 Northern Blvd, Jackson Heights, NY 11372","40.7546065, -73.8930553",46,5.0,11372,mexican
diCW3Pj1PTVRSyol_d7cZw,Chef's Table at Brooklyn Fare,"431 W 37th St, New York, NY 10018","40.7561930774282, -73.9966090932068",537,4.5,10018,mexican
7Qvh0oFRsoqrO9qNlcMKXQ,Saigon Shack,"114 Macdougal St, New York, NY 10012","40.72969, -74.000629",2422,4.0,10012,mexican
cF-dEjuELf-m4CWN9zFhjw,Taco Bell Cantina,"976 6th Ave, New York, NY 10018","40.750926, -73.986737",8,4.0,10018,mexican
wSGZA3DOFSUvALZRKCM_Sw,Tanoshi Sushi Sake Bar,"1372 York Ave, New York, NY 10021","40.767568, -73.952815",665,4.5,10021,mexican
yvva7IYpD6J7OfKlCdQrkw,Mi Espiguita Taqueria,"32-44 31st St, Astoria, NY 11106","40.7612033639422, -73.9261436462402",126,4.5,11106,mexican
16bXxf22x14xrzvVWbFeHQ,Leon Bakery Mexican Restaurant,"695 9th Ave, New York, NY 10036","40.762237, -73.990272",52,4.0,10036,mexican
gEEqoeSekTOjRVmyY4fplA,Cabana,"107-10 70th Rd, Forest Hills, NY 11375","40.7208678329074, -73.8456881046295",977,4.0,11375,mexican
sbdRT4UyIYTFrXfCKraAhQ,Vera Cruz,"195 Bedford Ave, Brooklyn, NY 11211","40.717292, -73.957939",236,3.5,11211,mexican
_VXlKJEUEoP0wG6ZxruteQ,Sidewalk Tacos,"2163 2nd Ave, New York, NY 10029","40.79409, -73.94026",94,4.5,10029,mexican
mY_dEQM9poopjV0y4Hvnww,Coszcal De Allende,"6824 3rd Ave, Brooklyn, NY 11220","40.63617, -74.0262",157,4.0,11220,mexican
OBRYVNn2FRhVCCadoFepBQ,Electric Lemon,"33 Hudson Yards, Fl 24, New York, NY 10001","40.754553, -74.002057",106,4.0,10001,mexican
nv0z4xJoHGnQmBkQasYT6g,La Biblioteca,"622 Third Ave, New York, NY 10017","40.74972, -73.97544",429,3.5,10017,mexican
KgxzEspPDlfZ-6_HX70mfg,Ninos Aq,"35-01 Ditmars Blvd, Astoria, NY 11105","40.774944, -73.908585",190,4.0,11105,mexican
k6H0vzBN7BdZ9-j-bMv7LQ,Tortilla Bite & Grill,"682 Broadway, Bayonne, NJ 07002","40.67033, -74.112464",24,4.5,07002,mexican
7zjeUx9aWRGpJmiOuk45zw,The Cuban Restaurant and Bar,"333 Washington St, Hoboken, NJ 07030","40.74099, -74.02945",1019,4.0,07030,mexican
R4L19kfjFVoJoiRw_nXmqg,Super Tacos,"96TH St And Broadway, New York, NY 10025","40.795452, -73.973281",138,3.5,10025,mexican
X6A6a8hTPd1pZFNZE80TfA,Tacos Cuautla Morelos,"438 E 9th St, New York, NY 10009","40.7274619080615, -73.9832050287211",124,3.5,10009,mexican
TPN2at7fMDHxeGYuQdQZVA,Homemade Taqueria,"7103 Grand Ave, Maspeth, NY 11378","40.7279658, -73.8921686",287,4.0,11378,mexican
twHJyFgUSd7wzioKQjE7Jw,Galli,"45 Mercer St, New York, NY 10013","40.72161, -74.00127",950,4.0,10013,mexican
KCBfW6sWl9Gx-LvMff08jg,Osteria Morini,"218 Lafayette St, New York, NY 10012","40.7219179851303, -73.9976472073402",1180,4.0,10012,mexican
eTR6nfHvQzvKX7Dcd6JrfA,District Social,"252 W 37th St, New York, NY 10018","40.7535743713379, -73.9914321899414",705,4.0,10018,mexican
h5WkewI6U7NjLB_n6WgdvQ,HandCraft Kitchen & Cocktails,"367 3rd Ave, New York, NY 10016","40.740967, -73.981292",401,4.0,10016,mexican
8Cv7q5bIKJG06Gw6Y2WYDw,Mexiterranean Grill,"1365 1st Ave, New York, NY 10021","40.768832, -73.955591",2,4.5,10021,mexican
jCRblp7F5IbUSySK_Y7Qiw,EONS Greek Food for Life,"633 2nd Ave, New York, NY 10016","40.74528, -73.97588",330,4.0,10016,mexican
CO3lm5309asRY7XG5eXNgg,Rahi,"60 Greenwich Ave, New York, NY 10011","40.7360271, -74.0005436",501,4.5,10011,mexican
hrswGldQVdR9OJRtqp0TxA,Gonzalez y Gonzalez,"192 Mercer St, New York, NY 10012","40.7261303289736, -73.9972339217213",497,3.5,10012,mexican
iTj5T_jPYvznd1QTgs7NZw,Nai Tapas,"85 2nd Avenue, New York, NY 10003","40.7267949, -73.9892815",943,4.5,10003,mexican
Va_mnsEvBghHXvc7uZIWJQ,Spice Symphony,"182 Lexington Ave, New York, NY 10016","40.744722, -73.981202",603,4.0,10016,mexican
34LM8_lP8iwizHBu6YgaQQ,El Jeffe,"1483 Fulton St, Brooklyn, NY 11216","40.6801601, -73.9419752",262,4.5,11216,mexican
8XHbZIKDQbXhyKIGiukVeQ,Boucherie Union Square,"225 Park Ave S, New York, NY 10003","40.73715, -73.98789",884,4.5,10003,mexican
f7-4kTNeYOhZdtJgXlbqBQ,El Rancho Burritos,"359 W 45th St, New York, NY 10036","40.7603099, -73.99087",127,3.5,10036,mexican
YSflX6shqcP3zYno0Zz75Q,While We Were Young,"183 W 10th St, New York, NY 10014","40.73437, -74.00272",353,4.0,10014,mexican
jy6AHLVJ7cVJZ4Fl_ds3Qg,Los Tres Chiflados,"1046 Flatbush Ave, Brooklyn, NY 11226","40.645497, -73.958364",106,4.0,11226,mexican
Xx-tBWUDuRJLXVchU93NxA,East Coast Street Tacos,"521 Stanley Ave, Brooklyn, NY 11207","40.657312, -73.889036",6,4.5,11207,mexican
NirY5TkWZBNuuAgbjdG0AA,Bohemian Spirit Restaurant,"321 E 73rd St, New York, NY 10021","40.76898, -73.95643",88,4.0,10021,mexican
X2mfQ5SOE5eMuUzPrI_pwA,Esperanto,"145 Ave C, New York, NY 10009","40.725474, -73.978054",698,3.5,10009,mexican
96svxj2NIOrba2fBMZAqOQ,Bogota Latin Bistro,"141 5th Ave, Brooklyn, NY 11217","40.678165, -73.978976",2257,4.0,11217,mexican
Me4TxTbPPQZQopW1wOGx5g,Jack's Wife Freda,"224 Lafayette St, New York, NY 10012","40.72213, -73.99756",1942,4.0,10012,mexican
5SOM3bh1R5K3RZ9E20TxUg,Alma Restaurant,"187 Columbia St, Brooklyn, NY 11231","40.68557, -74.00215",494,3.5,11231,mexican
x2WubWdziN7qqUZehdp1PA,Pilar Cuban Eatery,"397 Greene Ave, Brooklyn, NY 11216","40.68808, -73.9551",332,4.0,11216,mexican
zubN8Ve-RyoljRZV4NRxEQ,Wo Hop,"17 Mott St, New York, NY 10013","40.7142239034582, -73.9988691693115",1478,3.5,10013,mexican
k9UJIxW7MX9do7RZH2a9fw,La Cocina Mexicana,"217 W 85th St, New York, NY 10024","40.78754, -73.9765199",15,2.5,10024,mexican
mfJaJSspapkcL2MIsNuUjw,Citrico,"681 Washington Ave, Brooklyn, NY 11238","40.6768903036116, -73.9635266537943",221,4.0,11238,mexican
TYVIfbcJ3YT4CP1roKMshg,Lucy's Cantina Royale,"1 Penn Plz, New York, NY 10119","40.751757506263, -73.9928958215327",716,2.5,10119,mexican
s3jou_L_LVYGkNHiuhjlew,Boucherie West Village,"99 7th Ave S, New York, NY 10014","40.733063, -74.0028772",1566,4.5,10014,mexican
T8VPr7B3IaQ51fuDWz3UaA,Compadres77 Mexican Restaurant,"115-20 Queens Blvd, Forest Hills, NY 11375","40.7159829, -73.8340859",60,3.5,11375,mexican
-kVueEw_fyO1Q2Gkmj6Few,Taqueria Santa Fe,"4708 47th Ave, Woodside, NY 11377","40.740766, -73.917876",381,4.5,11377,mexican
k1-h8_XaklkJWey4U3T18g,Sol Azteca Mexican Food,"328 Montgomery St, Jersey City, NJ 07302","40.719431, -74.049646",34,4.0,07302,mexican
6S62Z7e0UP82shutXERUzA,Cafe Du Soleil,"2723 Broadway, New York, NY 10025","40.8000739, -73.9682123",459,3.5,10025,mexican
xBx9GgsH2Npbcp7foPobQA,Castro's Restaurant,"511 Myrtle Ave, Brooklyn, NY 11205","40.6938559, -73.964426",278,3.5,11205,mexican
h_ITJux-MF0YcmZx8KRHtA,Taco Edition,"800 Grand St, Brooklyn, NY 11211","40.711641, -73.941319",89,4.0,11211,mexican
C2o3Iw-DXjoUJFgQIbiqkQ,BoCaphe,"222 Lafayette St, New York, NY 10012","40.722062, -73.997587",1556,4.0,10012,mexican
NTwOc9yQ1xl5deeVzZqxfw,Tavern29,"47 E 29th St, New York, NY 10016","40.74431, -73.98394",924,4.0,10016,mexican
SjW1Q_ZWg1wTOnSLaUyPVA,Taco Loco,"254 Park Ave, East Rutherford, NJ 07073","40.828958, -74.100428",91,4.0,07073,mexican
ZIlCi38S2pcWuHlpMxvG7w,Montebello Ristorante Italiano,"120 E 56th St, New York, NY 10022","40.760504, -73.970625",87,3.5,10022,mexican
w_kEVVSS9XMIQTCn7n63Tg,El Sombrero Mexican Grill,"125 State 17 S, Hasbrouck Heights, NJ 07604","40.85378017, -74.07250267",38,4.5,07604,mexican
fHMJAA4zGq2XuuIB_EGUjw,Sabor a Mexico,"5101 Bergenline Ave, West New York, NJ 07093","40.7833137512207, -74.020751953125",3,5.0,07093,mexican
KzJYO3-2k9XJhOHVpXayZQ,Empellón Al Pastor East Village,"132 St Marks Pl, New York, NY 10009","40.72668, -73.98336",256,3.5,10009,mexican
k2sHdf6WeY22pK3hs6mtqA,Legasea Seafood Brasserie,"485 7th Ave, New York, NY 10018","40.75238, -73.98939",316,4.0,10018,mexican
l-ELX4tgoaNucr33ZvdzbQ,El Santo Taqueria,"1053 Flushing Ave, Brooklyn, NY 11237","40.70427, -73.9302",45,4.5,11237,mexican
BqDGmbZGddrb1L4XnAcT-w,Taqueria Sabor Mixteca,"496 Communipaw Ave, Jersey City, NJ 07304","40.71588, -74.06847",14,4.5,07304,mexican
rmCxC9dkkjHOw_6GXdZtig,Amelia Grilled Burrito,"690 Metropolitan Ave, Brooklyn, NY 11211","40.7142741, -73.94591",21,4.5,11211,mexican
FKzpfWUpyupl4q74Jt8fTA,Don Antonio,"309 W 50th St, New York, NY 10019","40.762711, -73.986708",1436,4.0,10019,mexican
RGSjUKs-hNpCSafrFcU-VQ,La Flor,"53-02 Roosevelt Ave, Woodside, NY 11377","40.74434, -73.91141",245,4.0,11377,mexican
FhPAf4w6t0KsujSQBHH_-w,Taqueria Casa Imelda,"82 S 4th St, Brooklyn, NY 11249","40.712405, -73.964871",7,4.5,11249,mexican
uV7MeSV3k9H8I15q_UfzfA,Loquito,"217 Washington St, Hoboken, NJ 07030","40.7391797315296, -74.0302836184233",85,4.0,07030,mexican
NMvGg6AwvEMUEjIF1z9Ghw,Puebla,"88 Essex St, New York, NY 10002","40.717988, -73.988314",29,3.5,10002,mexican
W_0AX5JL3QZnX1oQNxQGtw,Xochimilco Family Restaurant,"653 Melrose Ave, Bronx, NY 10455","40.8185645, -73.9168277",102,4.5,10455,mexican
EpOyiHAOuCpnrHNuKZlqcA,Tortilleria Taqueria Lenchita,"618 E 183rd St, Bronx, NY 10458","40.85275, -73.88851",5,5.0,10458,mexican
OGTtwoTfWAymjFjxMNQN4g,Mi Pequeño Mexico,"81 Ferry St, Newark, NJ 07105","40.731191, -74.16183",154,4.0,07105,mexican
g3QERUGn1BIS-_WJVwnKyQ,Cantina Lobos,"217 Wolfs Ln, Village of Pelham, NY 10803","40.906394318171, -73.8117176678981",113,4.0,10803,mexican
ZVtui4cnUs7iXRJMDD1GwA,El Rey Del Taco,"3217 Bergenline Ave, Union City, NJ 07087","40.7725668, -74.0291146",52,4.0,07087,mexican
Wbmqg0TkOVkzNh3HrJ9DIQ,Vietnaam,"1700 2nd Ave, New York, NY 10128","40.7791481018066, -73.9504165649414",812,4.0,10128,mexican
gvMYV5E3HyzhN_MYFIMGzg,El Born,"651 Manhattan Ave, Brooklyn, NY 11222","40.7243479163883, -73.9512226101037",317,4.5,11222,mexican
YS21bp9Wp715X75r7eTzxw,Mi Querido Mexico Lindo,"247 E 116th St, New York, NY 10029","40.79733, -73.93816",12,4.5,10029,mexican
VLU_pUKzdAPSr_dBAFZEfQ,Girasoles Mexican Cuisine,"184-01 Jamaica Ave, Jamaica, NY 11423","40.7092895, -73.7760311",67,4.5,11423,mexican
36NGJ_vn81vgdSi15WyHKQ,Puerto Vallarta Restaurant,"7721 John F Kennedy Blvd W, North Bergen, NJ 07047","40.8032128178057, -74.0123075991869",69,3.5,07047,mexican
yIWKtjt9v0m7i8mKBQlsug,La Casa de Julia,"64-09 Roosevelt Ave, Woodside, NY 11377","40.74618, -73.89954",9,3.5,11377,mexican
eWMuXtaBzf0H5u0Vf_zpjw,Ciccio,"190 6th Ave, New York, NY 10013","40.7263263267119, -74.0034471165676",283,4.5,10013,mexican
4QVG74AmkmhjE63-gwyWow,Mexican Deli,"2711 Broadway, New York, NY 10025","40.799684, -73.968647",32,4.0,10025,mexican
m3C3d47Bh4NJHGXvT6Rqbg,Mexico 2000 Restaurant,"369 Broadway, Brooklyn, NY 11211","40.70765, -73.95493",143,4.0,11211,mexican
0BzxIsoRuFvxbMPl-iH70A,Market Table,"54 Carmine St, New York, NY 10014","40.7297659255873, -74.0037665277862",793,4.0,10014,mexican
4c4Uwb5yUqXJ-inkcDinIg,Mcondo Tacos,"502 Grand St, Brooklyn, NY 11211","40.7108323440285, -73.9509542539666",322,4.0,11211,mexican
kawmpvfSzhDAy9pk8n3MxQ,The Haab,"4722 48th Ave, Woodside, NY 11377","40.740273, -73.917675",189,4.0,11377,mexican
QH3VbBAf7MlePoaipxT4pA,Taqueria Kermes,"66-36 Fresh Pond Rd, Ridgewood, NY 11385","40.70785, -73.89798",406,4.0,11385,mexican
6qcydPo5eTSB4XHyyZDvkA,Bareburger - Hell's Kitchen,"366 W 46th St, New York, NY 10036","40.760558, -73.990357",925,4.0,10036,mexican
fJXCMGOhaS6rKGjoGldSSQ,Taqueria Tepango,"568 Myrtle Ave, Brooklyn, NY 11205","40.6937857, -73.9616331",220,4.0,11205,mexican
FJepPR5CYRggxRwAjlqg6A,Bowery Road,"132 4th Ave, New York, NY 10003","40.7333427, -73.9901924",222,4.0,10003,mexican
z_emTJ2d3kDEe8mz3w-KNw,Alta Calidad,"552 Vanderbilt Ave, Brooklyn, NY 11238","40.680141, -73.968248",210,4.0,11238,mexican
p2zm0HnXZkI2yCAuYLb45g,Thai Market,"960 Amsterdam Ave, New York, NY 10025","40.80132, -73.96529",1018,4.0,10025,mexican
ehUuSk5gPTCQmwS_ubgKRA,Upstate Craft Beer & Oyster Bar,"95 1st Ave, New York, NY 10003","40.726373, -73.986557",1882,4.5,10003,mexican
o5fBZCGs2HCkibIxQ2-2ig,Las Margaritas Restaurant & Bar,"6712 Fresh Pond Rd, Ridgewood, NY 11385","40.70541, -73.89673",86,4.0,11385,mexican
v9u61QOTbs6RqZC1iEQtRQ,Casa Lupita,"1007 Broadway, Bayonne, NJ 07002","40.6824438, -74.1029093",70,4.0,07002,mexican
7bp1Bs95uIoXtsmfPG57ig,El Pollo Supremo,"4209 Bergenline Ave, Union City, NJ 07087","40.77792, -74.02502",8,4.5,07087,mexican
sjk8adZeERQnD5yK5laJJw,Rancho Mateo,"9011 Palisade Ave, North Bergen, NJ 07047","40.80638, -73.99723",136,3.5,07047,mexican
2IHGMQVQ7zmb89WyiiH1AQ,Zengo,"622 3rd Ave, New York, NY 10017","40.749757387679, -73.975456614573",1032,3.5,10017,mexican
QqYR48m1nJ8OtkZ715HXGg,Rodriguez Productos Mexicanos,"190 E 166th St, Bronx, NY 10456","40.83147, -73.91873",10,4.5,10456,mexican
0MqKMvDvmw6s3mnycYLcog,Josefina's Restaurant,"8440 Grand Ave, Elmhurst, NY 11373","40.734255, -73.882604",26,4.5,11373,mexican
MHtbBc2np3sR7jiV9GphNg,Tribeca's Kitchen,"200 Church St, New York, NY 10013","40.7162705535921, -74.0072225927912",521,4.0,10013,mexican
17F3KNRiGTPdDonxCEL5-Q,Taco Bandito,"325 8th Ave, New York, NY 10001","40.7474763497109, -73.9971551748688",204,3.5,10001,mexican
7RgdHGMY9Xa2Ur5y7vSBZQ,Homemade Taqueria,"45-09 34th Ave, Long Island City, NY 11101","40.7546939084048, -73.9165629007979",364,4.0,11101,mexican
ipmOYDh9snm3ZUv546MACQ,Taqueria Milear,"752A Nostrand Ave, Crown Heights, NY 11216","40.6729835327648, -73.9503121359905",214,4.0,11216,mexican
iq9_CMtUT1SwGcEL8fSDNQ,R Lounge at Two Times Square,"Two Times Square, 714 Seventh Avenue at W. 48th Street, New York, NY 10036","40.759683705851, -73.9845943450927",331,4.0,10036,mexican
zg9Jrtx9rqTXeaqufSOxHQ,Masseria Dei Vini,"887 9th Ave, New York, NY 10019","40.7684, -73.98558",451,4.0,10019,mexican
UJe9_p6NEl0kA6xHVo5PKw,Amelie,"566 Amsterdam Ave, New York, NY 10024","40.78875, -73.97464",213,4.5,10024,mexican
oNYP0AFOSw_oZEHkF_f0kQ,Cemitas Puebla,"520 24th St, Union City, NJ 07087","40.7681059022073, -74.033584",175,4.0,07087,mexican
q1uIqB8PvyCCX8TajaRYBg,The Little Owl,"90 Bedford St, New York, NY 10014","40.7323808291402, -74.0053009986877",1296,4.0,10014,mexican
-yR4PHWqpkrPopwv4wrC5g,Taquerias Veracruz,"434 51st St, West New York, NJ 07093","40.783243, -74.019794",34,4.0,07093,mexican
IYlO-XRwjZlUl0yoKY87cA,Cagen,"414 E 9th St, New York, NY 10009","40.72779, -73.98417",195,4.5,10009,mexican
MLJsyE42tx4R3wKp2eqnRQ,Blue Moon Mexican Café,"23 E Palisade Ave, Englewood, NJ 07631","40.893662, -73.97408",505,3.5,07631,mexican
LXeUqlG7z4_jZG6rXvhnzQ,Mezcal Kitchen,"482 Broadway, Bayonne, NJ 07002","40.66334, -74.11837",135,3.5,07002,mexican
LSMfKvER1s42GV_BV4nELA,Pico Taco,"70 Hudson St, Hoboken, NJ 07030","40.73618, -74.03045",77,4.0,07030,mexican
gCwbwgUkihSjK75EpzwWHQ,San Loco,"111 Stanton St, New York, NY 10002","40.7210575087845, -73.987348174211",272,3.5,10002,mexican
wSlGpwSIecbqy1KRSO_YVg,El Castillo De Jagua,"113 Rivington St, New York, NY 10002","40.71977, -73.98787",253,3.5,10002,mexican
ht2lc-By8ilj2IQKK4vn1A,Al Horno Lean Mexican Kitchen,"57 1st Ave, New York, NY 10003","40.72504, -73.98739",48,3.5,10003,mexican
RjblkxUBTtzG-tcgFyCofA,Takumi Taco,"601 W 26th St, Fl 17, New York, NY 10001","40.751606, -74.00652",39,4.0,10001,mexican
ZikqL-flwV2XYlKtL2UfmA,Rangoli Exquisite Indian Cuisine,"1393 A 2nd Ave, New York, NY 10021","40.7693, -73.95823",437,4.5,10021,mexican
zJmMDGwr6yZ8pjrdC2VciA,Tacombi - Fort Greene,"25 Lafayette Ave, Brooklyn, NY 11217","40.68699, -73.9779",177,3.5,11217,mexican
snORfbD1AkFlRtlITvS_YQ,Mexico 2000 Grocery,"367 Broadway, Brooklyn, NY 11211","40.707683, -73.955017",69,4.0,11211,mexican
DpOhfKF92bZPqN9NPreTEg,Cocina Chente,"3535 Riverdale Ave, Bronx, NY 10463","40.8860743476189, -73.9070924953627",182,4.0,10463,mexican
k5NAz3-goMXKoUqPfOZ1Hw,The Smith,"55 3rd Ave, New York, NY 10003","40.730957886229, -73.9886217",1981,3.5,10003,mexican
20G3V7x_XqKEwcgiB2RIDQ,The Taco Spot NYC,"25-17 Astoria Blvd, Astoria, NY 11102","40.771343, -73.922169",39,4.5,11102,mexican
JRuneSzfLdQU0UMNM3BefA,Molcajete Mexican Restaurant,"9213 Roosevelt Ave, Jackson Heights, NY 11372","40.748864, -73.874088",23,4.0,11372,mexican
WbZLySrcizJ9Fd5n-YmP7A,Las Banderas Mexican Restaurant,"1641 McDonald Ave, Brooklyn, NY 11230","40.6130051700052, -73.9735755340844",9,4.0,11230,mexican
EZ3vOz-DCwhn_lcFF0HZEQ,Fidela's Restaurant,"164-12 69th Ave, Fresh Meadows, NY 11365","40.732951, -73.8046798",58,4.0,11365,mexican
1uv9ZzO4_FSz1EBzZdFtZQ,Chuy’s Cantina,"366 Union Ave, New York, NY 11211","40.71139, -73.95103",34,4.0,11211,mexican
